출처,복지사업ID,복지사업명,설명,소관기관,대표연락처,온라인신청,주소,시작일,종료일,태그,지원대상,서비스내용,신청방법,필요서류,관심주제,대상특성,생애주기,기준,지원범위,지원주기,오프라인,대리 신청 가능,지급 방식,지원가능한 나이
지자체,WLF00001170,장기요양급여이용지원,요양등급 판정을 받은 저소득 고령 국가유공자 등에 대하여 재가요양기관이나 장기요양기관 등의 서비스 이용에 따른 본인부담금의 일부를 지원합니다.,국가보훈부 복지서비스과,1577-0606,N, ,20130101,19700101,,"보훈대상자, 노년, 65세이상","보호·돌봄,신체건강, 현금지급","방문, 대리인(배우자, 친족, 관계인),본인",,"보호·돌봄,신체건강",보훈대상자,노년,,해당없음(전체가구),월,Y,Y,현금지급,65세이상
지자체,WLF00001173,국립특수학교 및 국립부설학교 특수학급 지원,"국립특수학교(급)의 특수교육 지원인력 배치, 돌봄교실 운영 및 특수교육대상자의 방과후학교 경비를 지원하여 장애학생의 학습권을 보장합니다.",교육부 특수교육정책과,044-203-6568,N, ,20120101,19700101,,"장애인, 아동,청소년, 6~12세,13~18세","교육,보호·돌봄, 프로그램/서비스(서비스)","전화,방문, 대리인(배우자, 친족, 관계인),교육/훈련기관 종사자,본인",,"교육,보호·돌봄",장애인,"아동,청소년",해당없음,해당없음(전체가구),월,Y,Y,프로그램/서비스(서비스),"6~12세,13~18세"
지자체,S0004922555,SOS장학,,삼성꿈장학재단,,, ,20130308,20991231,,"저소득, 아동,청소년",교육,,,교육,저소득,"아동,청소년",,,,N,Y,,
지자체,WLF00004647,국민연금 출산크레딧,출산에 대해 연금 가입기간을 추가로 인정하여 출산 친화 환경을 조성하고 여성의 연금 수급 기회를 확대합니다.,보건복지부 연금급여팀,1355,N, ,20080101,19700101,,"노년, 65세이상,40~64세","생활지원, 현금지급","인터넷,방문,우편, 본인",,생활지원,,노년,해당없음,해당없음(전체가구),월,Y,N,현금지급,"65세이상,40~64세"
지자체,S0001019922,희망재능지원,,초록우산어린이재단,,, ,20130101,20991231,,"저소득, 청년,청소년,아동",교육,,,교육,저소득,"청년,청소년,아동",,,,N,Y,,
지자체,WLF00000923,"의료급여 중증질환, 희귀질환 및 중증난치질환자 지원",의료급여 수급권자에 대한 의료비를 지원하여 저소득층 국민보건 향상과 사회복지 증진에 기여합니다.,보건복지부 기초의료보장과,129,N, ,20090101,19700101,의료급여,"보훈대상자,다문화·탈북민,저소득, 0~5세,40~64세,65세이상,19~39세,6~12세","신체건강, 현물지급","방문,인터넷, 본인,대리인(배우자, 친족, 관계인)",,신체건강,"보훈대상자,다문화·탈북민,저소득",,해당없음,해당없음(전체가구),수시,Y,Y,현물지급,"0~5세,40~64세,65세이상,19~39세,6~12세"
지자체,S0012092751,주택 미배정자 공동생활시설,,남북하나재단,,, ,20140101,20991231,,다문화·탈북민,주거,,,주거,다문화·탈북민,,,,,N,Y,,
지자체,WLF00003274,국가유공자보철구지급,국가유공상이자에게 신체 기능 장애나 활동력이 상실된 부분을 보충하거나 보완해 주는 보철구를 지급하여 생활의 편의를 돕습니다.,국가보훈부 보훈의료서비스기획과,1577-0606,N, ,19700101,19700101,,"보훈대상자, 40~64세,65세이상,13~18세,0~5세,19~39세,6~12세","신체건강, 현물지급","방문,우편,전화, 본인",,신체건강,보훈대상자,,해당없음,해당없음(전체가구),수시,Y,N,현물지급,"40~64세,65세이상,13~18세,0~5세,19~39세,6~12세"
지자체,WLF00000030,육아종합지원서비스 제공,영유아와 부모를 위한 종합적인 육아종합서비스를 제공하는 육아종합지원센터 운영비를 지원합니다.,교육부 영유아정책총괄과,02-6901-0202,N, ,19950101,19700101,,"영유아, 6~12세,0~5세","보육, 프로그램/서비스(서비스)",,,보육,,영유아,해당없음,해당없음(전체가구),분기,N,Y,프로그램/서비스(서비스),"6~12세,0~5세"
지자체,WLF00000068,장애인고용증진융자,"장애인을 고용하여 사업을 하거나 하고자 하는 사업주에게 장애인 고용 관련 작업시설, 부대시설, 편의시설 등의 설치·구입·수리비용의 융자 이자를 지원하여 장애인 고용창출 및 고용안정을 도모합니다.",고용노동부 장애인고용과,1588-1519,N, ,19950101,19700101,,"장애인, 40~64세,65세이상,13~18세,19~39세","일자리,생활지원, 현금대여(융자),현물지급","우편,방문, 본인",,"일자리,생활지원",장애인,,해당없음,기타,수시,Y,N,"현금대여(융자),현물지급","40~64세,65세이상,13~18세,19~39세"
지자체,WLF00000093,버팀목대출보증,제도권 금융기관을 이용하기 어려운 금융소외계층의 주거안정을 위해 주택금융신용보증기금을 통한 보증을 지원하여 서민의 주거안정을 도모합니다.,금융위원회 금융정책과,1688-8114,N, ,20150102,19700101,,"65세이상,40~64세,19~39세, 기타 자산기준","서민금융,주거, 기타","방문, 본인",,"서민금융,주거",,,기타 자산기준,해당없음(전체가구),1회성,Y,N,기타,"65세이상,40~64세,19~39세"
지자체,S9765703139,연탄나눔 운동,,따뜻한 한반도 사랑의 연탄나눔운동,,, ,20150817,20991231,,저소득,주거,,,주거,저소득,,,,,N,Y,,
지자체,S9765703147,사랑나눔 실천운동,,한국사회복지협의회,,, ,20150817,20991231,,저소득,"신체건강,정신건강,교육",,,"신체건강,정신건강,교육",저소득,,,,,N,Y,,
지자체,S0017730193,걱정해결사업(직업개발비 지원),,메리츠화재해상보험주식회사,,, ,20121002,20991231,,저소득,일자리,,,일자리,저소득,,,,,N,Y,,
지자체,S0001019932,장학사업,,형남진장학재단,,, ,20130213,20991231,,"저소득, 아동,청년,청소년",교육,,,교육,저소득,"아동,청년,청소년",,,,N,Y,,
지자체,S0001019990,화상환아지원,,하트하트재단,,, ,20130214,20991231,,"저소득, 아동,영유아,청소년","정신건강,신체건강",,,"정신건강,신체건강",저소득,"아동,영유아,청소년",,,,N,Y,,
지자체,S0000781863,주거환경개선사업,,한국 해비타트,,, ,20120301,20991231,,,주거,,,주거,,,,,,N,Y,,
지자체,WLF00000101,"교통시설 이용지원(버스,내항여객선,KTX등)",애국지사 및 국가유공상이자 등의 교통권 보장과 이동편의 제공을 위하여 버스 등 수송시설의 무임 또는 할인 이용을 지원합니다.,국가보훈부 복지서비스과,1577-0606,N, ,20140101,19700101,,"보훈대상자, 40~64세,65세이상,19~39세","생활지원, 기타",,,생활지원,보훈대상자,,해당없음,해당없음(전체가구),수시,N,Y,기타,"40~64세,65세이상,19~39세"
지자체,WLF00000807,입양숙려기간 모자지원사업,미혼·이혼 한부모가 출산 전후 정서적으로 불안정한 상태로 입양에  동의하는 것을 방지하고 입양과 양육에 대하여 충분히 고려할 기회를 제공합니다.,보건복지부 아동정책과,129,N, ,20130101,19700101,,"한부모·조손, 영유아, 0~5세","입양·위탁,생활지원, 현금지급","방문, 본인",,"입양·위탁,생활지원",한부모·조손,영유아,해당없음,한부모 가구,수시,Y,N,현금지급,0~5세
지자체,WLF00001077,가정폭력상담소 운영지원,"가정폭력·스토킹·데이트폭력의 피해자를 상담하고 임시보호하며, 의료기관, 법률기관, 피해자 보호시설로 인도합니다.",여성가족부 가정폭력스토킹방지과,1366,N, ,19980101,19700101,가정폭력,"0~5세,6~12세,19~39세,65세이상,13~18세,40~64세","신체건강,법률,정신건강,안전·위기, 프로그램/서비스(서비스)",,,"신체건강,법률,정신건강,안전·위기",,,해당없음,해당없음(전체가구),수시,N,Y,프로그램/서비스(서비스),"0~5세,6~12세,19~39세,65세이상,13~18세,40~64세"
지자체,S0001019831,똘레랑스,,사회복지법인에버그린복지재단,,, ,20140101,20991231,,장애인,일자리,,,일자리,장애인,,,,,N,Y,,
지자체,WLF00003266,직업훈련생계비대부,근로 취약계층이 생계비에 대한 부담없이 장기간 체계적인 훈련을 받고 더 나은 일자리로 취업할 수 있도록 지원합니다.,고용노동부 인적자원개발과,1588-0075,N, ,20090101,19700101,,"저소득, 0~5세,13~18세,19~39세,6~12세,40~64세,65세이상, 기준중위소득","일자리,교육, 현금대여(융자)","방문,인터넷, 본인",,"일자리,교육",저소득,,기준중위소득,해당없음(전체가구),수시,Y,N,현금대여(융자),"0~5세,13~18세,19~39세,6~12세,40~64세,65세이상"
지자체,S0001019924,학대피해아동지원,,초록우산어린이재단,,, ,20130213,20991231,,"청소년,아동","신체건강,정신건강",,,"신체건강,정신건강",,"청소년,아동",,,,N,Y,,
지자체,S0001019929,재활치료,,초록우산어린이재단,,, ,20140101,20991231,,"저소득,장애인, 청소년,아동","교육,주거,일자리",,,"교육,주거,일자리","저소득,장애인","청소년,아동",,,,N,Y,,
지자체,S0009551072,문화예술학교,,초록우산어린이재단,,, ,20140101,20991231,,"저소득, 청소년,아동",문화·여가,,,문화·여가,저소득,"청소년,아동",,,,N,Y,,
지자체,S0012520927,통일 미래리더 육성,,남북하나재단,,, ,20140101,20991231,,"다문화·탈북민, 아동,청소년",교육,,,교육,다문화·탈북민,"아동,청소년",,,,N,Y,,
지자체,WLF00003226,"모성보호육아지원(출산전후휴가(유산ㆍ사산휴가 포함) 급여, 육아휴직등 급여)","출산전후 휴가급여, 육아휴직급여, 난임치료휴가급여 등의 지급을 통해 일과 가정의 양립을 지원하고 모성보호를 도모합니다.",고용노동부 여성고용정책과,1350,N, ,20111101,19700101,,"임신 · 출산, 40~64세,65세이상,19~39세,13~18세","생활지원,임신·출산, 현금지급","방문,우편,인터넷,팩스, 본인",,"생활지원,임신·출산",,임신 · 출산,해당없음,해당없음(전체가구),월,Y,N,현금지급,"40~64세,65세이상,19~39세,13~18세"
지자체,S9765671163,사회복지 지원사업,,KT&G복지재단,,, ,20150514,20991231,,저소득,"정신건강,신체건강,교육",,,"정신건강,신체건강,교육",저소득,,,,,N,Y,,
지자체,WLF00003238,의료급여수급권자 일반건강검진비 지원,"의료급여수급권자를 대상으로 일반건강검진, 의료급여생애전환기검진을 제공하여 건강증진을 도모합니다.",보건복지부 건강증진과,1577-1000,N, ,20120101,19700101,의료급여,"저소득, 노년,청년,중장년, 65세이상,40~64세,19~39세, 건강보험료 월 납입금액 (장기요양보험료 제외)","신체건강, 현물지급",,,신체건강,저소득,"노년,청년,중장년",건강보험료 월 납입금액 (장기요양보험료 제외),해당없음(전체가구),수시,N,Y,현물지급,"65세이상,40~64세,19~39세"
지자체,WLF00003256,외국인근로자 등 의료지원,의료혜택의 사각지대에 있는 외국인근로자 등 소외계층에게 의료비를 지원함으로써 인간으로서 누려야 할 최소한의 건강한 삶의 질을 보장합니다.,보건복지부 공공의료과,02-6362-3754,N, ,20050101,19700101,,"40~64세,65세이상,13~18세,0~5세,19~39세,6~12세","신체건강, 기타",,,신체건강,,,해당없음,해당없음(전체가구),1회성,N,Y,기타,"40~64세,65세이상,13~18세,0~5세,19~39세,6~12세"
지자체,WLF00003259,중증장애인지원고용(훈련수당),독립적인 직업생활영위가 어려운 중증장애인의 고용 증진을 위해 직무수행에 필요한 기술과 직장적응을 취업 전 사업체 현장에서 지도하여 취업으로 연계합니다.,고용노동부 장애인고용과,1588-1519,N, ,19940101,19700101,중증장애인,"장애인, 65세이상,40~64세,13~18세,19~39세","생활지원,일자리, 현금지급","방문,우편,E-mail,팩스, 본인",,"생활지원,일자리",장애인,,해당없음,해당없음(전체가구),1회성,Y,N,현금지급,"65세이상,40~64세,13~18세,19~39세"
지자체,WLF00003263,WEE 클래스 상담지원,"초중고 학교부적응 학생 및 위기학생, 일반학생에 대한 학교생활 적응 및 치유를 지원합니다.",교육부 사회정서성장지원과,"043)5309-182, 184",N, ,20080101,19700101,,"청소년,아동, 13~18세,6~12세","정신건강, 프로그램/서비스(서비스)",,,정신건강,,"청소년,아동",해당없음,해당없음(전체가구),수시,N,Y,프로그램/서비스(서비스),"13~18세,6~12세"
지자체,WLF00003269,기존주택 전세임대주택 지원사업,도심 내 저소득층이 현 생활권에서 안정적으로 거주할 수 있도록 임대료가 저렴한 임대주택을 지원하여 주거안정을 도모합니다.,국토교통부 주거복지지원과,1600-1004,N, ,20050427,19700101,,"한부모·조손,다자녀,장애인,저소득, 40~64세,65세이상,19~39세, 도시근로자 월평균 소득","주거, 현물지급","방문,인터넷, 본인",,주거,"한부모·조손,다자녀,장애인,저소득",,도시근로자 월평균 소득,"기타,다자녀가구,소년소녀가구,조손가구,신혼부부 가구,한부모 가구",수시,Y,N,현물지급,"40~64세,65세이상,19~39세"
지자체,WLF00004659,장애인 신규고용장려금,장애인 근로자를 신규 고용하여 6개월 이상 고용을 유지한 경우 장려금을 지원하여 고용을 장려합니다.,고용노동부 장애인고용과,1588-1519,N, ,20220101,20251231,,"장애인, 65세이상,13~18세,19~39세,40~64세","일자리, 현금지급","방문,인터넷,우편, 본인",,일자리,장애인,,해당없음,해당없음(전체가구),수시,Y,N,현금지급,"65세이상,13~18세,19~39세,40~64세"
지자체,WLF00005026,여성어업인 특화건강검진사업 ,여성어업인에게 주로 발생하는 직업질환 유발요인에 대한 특수건강검진을 지원합니다.,해양수산부 소득복지과,110,N, ,20240101,19700101,,"중장년,노년, 65세이상,40~64세","신체건강, 기타","방문, 본인",,신체건강,,"중장년,노년",해당없음,해당없음(전체가구),년,Y,N,기타,"65세이상,40~64세"
